coin,timeframe,futures,swing_length,stop_loss_multiplier,take_profit_multiplier,min_strength_ratio,trailing_stop_activation,trailing_stop_percent,violation_type,ob_search_window_frac,break_atr_mult,ob_min_sl_atr_mult,ob_min_sl_pct,risk_per_trade_percent,mean_test_sharpe,pooled_test_sharpe,pooled_test_roi,pooled_bh_sharpe,pooled_bh_roi,mean_test_roi,mean_test_profit_factor,mean_test_win_rate,mean_test_trades
ETHUSDT,15m,True,5,0.7,3,0.6,1.5,3.0,Close,0.5,0.2,0.5,0.0005,5,-1.6514464593302378,-2.278356466137105,-127.5621530156206,0.4502079182066347,3.5841657693090925,-78.74862142834351,0.7674731084738263,0.26304945054945056,101.0
ETHUSDT,15m,True,50,0.7,2,0.6,2.5,2.0,Close,2000.0,0.1,1.0,0.001,3,-0.7445605919852295,0.14573827885942728,0.4853759704124423,0.4502079182066347,3.5841657693090925,-1.406931367160377,0.540152465662073,0.3,3.0
ETHUSDT,15m,True,30,1.5,6,0.3,3.0,2.0,Wick,0.5,0.1,0.5,0.0005,1,1.7224158316218072,1.218347503937581,8.607604351080063,0.4502079182066347,3.5841657693090925,5.6523622040572175,inf,0.75,7.0
ETHUSDT,15m,True,50,0.7,3,0.6,2.0,1.5,Close,0.25,0.2,1.0,0.0005,2,0.7720341098449615,0.5238383350352143,2.860057312423087,0.4502079182066347,3.5841657693090925,2.187797123246267,1.3950076110135967,0.41666666666666663,4.0
ETHUSDT,15m,True,30,1.5,5,0.7,3.0,1.5,Close,0.5,0.1,1.0,0.0005,3,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,120,0.5,6,0.5,2.5,3.0,Close,0.25,0.2,0.5,0.0005,1,-1.4214498406563836,-0.7055860755883846,-3.1259695946241486,0.4502079182066347,3.5841657693090925,-2.6986437589557246,0.32151371941169554,0.125,5.0
ETHUSDT,15m,True,30,0.7,4,0.3,1.5,2.5,Close,2000.0,0.2,0.5,0.0005,3,0.4275066714160325,-0.6694695034345973,-7.8857936731398155,0.4502079182066347,3.5841657693090925,0.3717372656944735,1.4422802843299634,0.27142857142857146,6.0
ETHUSDT,15m,True,15,1.2,6,0.5,3.0,1.5,Wick,2000.0,0.1,0.5,0.001,3,1.1892596107910114,0.8811141480234627,8.34599587658753,0.4502079182066347,3.5841657693090925,5.812530471789966,5.177382141292679,0.5833333333333333,2.0
ETHUSDT,15m,True,20,0.7,5,0.5,2.5,1.5,Wick,0.25,0.1,0.5,0.001,5,-3.645965369393879,1.235550000385528,-57.26845191932913,0.4502079182066347,3.5841657693090925,-76.82565980287002,0.5057147271247389,0.16240601503759397,36.0
ETHUSDT,15m,True,5,1.0,4,0.6,2.5,2.5,Close,0.25,0.1,1.0,0.001,5,-0.6588429163958291,-1.5131124187515146,-70.58027194795962,0.4502079182066347,3.5841657693090925,-119.88906449883399,0.6875365877245293,0.18804755944931162,98.0
ETHUSDT,15m,True,120,0.5,5,0.6,2.5,2.5,Wick,0.25,0.1,0.5,0.001,5,1.00606201881595,0.13711787739358092,0.0,0.4502079182066347,3.5841657693090925,7.01648689539125,inf,0.5,0.0
ETHUSDT,15m,True,100,1.0,3,0.4,2.0,3.0,Close,0.5,0.2,1.0,0.0005,1,-1.226582037648785,0.4097310003870322,2.9188751783682347,0.4502079182066347,3.5841657693090925,-3.258947483778341,0.871586858233684,0.2785714285714286,17.0
ETHUSDT,15m,True,20,0.5,2,0.5,2.5,2.5,Close,0.25,0.1,1.0,0.001,2,-2.9555616650300323,-0.7130845359059301,-21.305775792422,0.4502079182066347,3.5841657693090925,-21.599688506462826,0.5926730176266523,0.287593984962406,36.0
ETHUSDT,15m,True,75,1.2,5,0.6,1.5,1.5,Wick,2000.0,0.1,1.0,0.001,1,0.7006121820024427,1.7115977428112286,3.2122383960982916,0.4502079182066347,3.5841657693090925,1.4523866141630404,inf,0.5,2.0
ETHUSDT,15m,True,10,0.5,6,0.4,2.0,2.5,Wick,0.25,0.2,1.0,0.0005,5,1.1500808553654547,-0.24719912796959317,-73.81895872747322,0.4502079182066347,3.5841657693090925,-100.03603449343824,0.7734573175025838,0.19786196549137286,126.0
ETHUSDT,15m,True,30,1.0,3,0.4,1.5,2.5,Wick,0.5,0.1,0.5,0.0005,1,1.884666597988406,2.101762761887739,23.930960028774226,0.4502079182066347,3.5841657693090925,9.616440747601139,1.6050620340256097,0.4555610724925522,45.0
ETHUSDT,15m,True,15,0.5,5,0.3,3.0,2.0,Close,0.5,0.1,1.0,0.0005,2,0.4023132958588276,-1.1973613522583786,0.9085169258190217,0.4502079182066347,3.5841657693090925,-50.54717832000353,0.7758415531074464,0.16762607933925666,126.0
ETHUSDT,15m,True,50,1.5,6,0.3,3.0,1.5,Wick,0.25,0.1,0.5,0.0005,2,0.617470422565516,0.25208614299712384,1.5544296432939884,0.4502079182066347,3.5841657693090925,3.4743348786813324,inf,0.6470588235294118,9.0
ETHUSDT,15m,True,10,0.5,6,0.4,2.5,3.0,Close,2000.0,0.2,1.0,0.0005,3,-0.8407300269830507,-0.5342807513428766,-10.349525842004113,0.4502079182066347,3.5841657693090925,-7.508769655290185,0.36286167160936833,0.16666666666666666,6.0
ETHUSDT,15m,True,15,0.7,5,0.7,2.0,1.5,Close,2000.0,0.2,1.0,0.0005,2,0.603545353429934,0.265930423017259,1.1148633925746254,0.4502079182066347,3.5841657693090925,1.328514998947671,1.6302276410749754,0.4583333333333333,3.0
ETHUSDT,15m,True,30,1.2,5,0.4,2.5,1.5,Close,2000.0,0.1,0.5,0.001,3,2.6570876947005337,0.7863922812538817,6.590850836276914,0.4502079182066347,3.5841657693090925,5.436672927975963,inf,0.6666666666666666,2.0
ETHUSDT,15m,True,50,0.7,6,0.4,2.5,2.5,Close,2000.0,0.1,0.5,0.001,3,0.3720894764580648,-0.25149582552438354,-5.630371112232623,0.4502079182066347,3.5841657693090925,5.045655207285941,6.3732992971911715,0.47619047619047616,5.0
ETHUSDT,15m,True,15,1.2,6,0.7,2.0,2.0,Wick,0.25,0.1,1.0,0.001,5,1.1083207074034591,1.4031651439679669,32.15637280154939,0.4502079182066347,3.5841657693090925,8.049084043967788,3.7626514093500023,0.475,4.0
ETHUSDT,15m,True,30,0.7,2,0.3,2.0,1.5,Wick,2000.0,0.1,0.5,0.001,3,1.4853578504910092,0.6717118948870443,5.092273580977617,0.4502079182066347,3.5841657693090925,5.379725279010346,1.6541092973707894,0.3875,6.0
ETHUSDT,15m,True,50,1.2,3,0.7,2.5,2.0,Wick,0.25,0.2,1.0,0.0005,5,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,50,1.0,3,0.7,3.0,1.5,Close,0.5,0.1,1.0,0.0005,2,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,5,0.5,4,0.4,2.0,2.0,Close,2000.0,0.1,0.5,0.001,1,-2.87606018666853,-1.6037524067697855,-8.403942478203644,0.4502079182066347,3.5841657693090925,-6.21024192510338,0.0,0.0,7.0
ETHUSDT,15m,True,30,0.5,2,0.4,2.0,1.5,Wick,0.25,0.2,1.0,0.0005,5,0.22274999570876464,1.1521636386950616,49.595590801433225,0.4502079182066347,3.5841657693090925,-14.077973480197397,0.9726025518779988,0.36874304783092327,60.0
ETHUSDT,15m,True,75,1.0,6,0.5,2.0,3.0,Wick,0.25,0.2,1.0,0.0005,2,2.769906747171929,1.9773569895636782,27.22955011574724,0.4502079182066347,3.5841657693090925,17.30452934847265,2.4672782824335364,0.4681372549019608,14.0
ETHUSDT,15m,True,20,1.5,6,0.6,2.0,1.5,Close,0.5,0.2,1.0,0.001,2,1.9920078575460178,1.2724237116132162,11.333226819427255,0.4502079182066347,3.5841657693090925,8.304554653091714,1.665304746959897,0.42657342657342656,12.0
ETHUSDT,15m,True,30,0.5,3,0.5,1.5,1.5,Close,0.25,0.2,0.5,0.0005,2,-0.5353543675936614,0.2216222870722815,0.7938745386294795,0.4502079182066347,3.5841657693090925,-5.8200881279871,0.8900340492641434,0.322829131652661,27.0
ETHUSDT,15m,True,100,0.7,3,0.6,1.5,3.0,Wick,2000.0,0.2,0.5,0.001,1,-0.46304358678548097,0.0033028820848955017,0.0,0.4502079182066347,3.5841657693090925,-0.09809527221546939,0.0,0.0,0.0
ETHUSDT,15m,True,30,1.2,3,0.5,2.5,3.0,Wick,0.25,0.1,0.5,0.001,1,1.0434604965069685,0.591649749603401,4.1743008829368415,0.4502079182066347,3.5841657693090925,3.7240940274098135,1.2105054624756066,0.32038123167155425,26.0
ETHUSDT,15m,True,120,1.5,3,0.4,2.5,2.0,Close,0.5,0.2,0.5,0.001,2,-2.0881484575823297,-0.06294076372729121,-2.7825520249640614,0.4502079182066347,3.5841657693090925,-8.574483099385324,0.363057608557609,0.1875,8.0
ETHUSDT,15m,True,30,1.0,3,0.7,2.5,3.0,Close,0.25,0.2,0.5,0.0005,2,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,30,1.2,6,0.4,3.0,2.5,Wick,0.25,0.1,1.0,0.001,5,1.5198217488044308,1.7784420094248672,83.31340064542772,0.4502079182066347,3.5841657693090925,29.200067965099052,1.4257345848475564,0.3009153318077803,21.0
ETHUSDT,15m,True,50,1.5,5,0.4,2.0,1.5,Wick,0.25,0.2,1.0,0.001,3,-0.8943615721663272,-0.09500484748362659,-6.141011231245666,0.4502079182066347,3.5841657693090925,-9.324390300790284,0.7440658156143596,0.25,16.0
ETHUSDT,15m,True,30,0.5,3,0.5,1.5,2.0,Close,0.25,0.1,0.5,0.0005,2,-0.32985007016066903,0.02132255534614433,-2.177635653250036,0.4502079182066347,3.5841657693090925,-3.7684381327547034,0.9078365367040695,0.32887700534759357,28.0
ETHUSDT,15m,True,5,1.0,2,0.5,3.0,2.0,Close,2000.0,0.2,0.5,0.0005,3,1.5587915406029194,1.8634118902794152,12.562879456393695,0.4502079182066347,3.5841657693090925,5.943315198091428,2.1564362290755135,0.45,5.0
ETHUSDT,15m,True,120,1.5,3,0.5,2.5,3.0,Close,0.25,0.2,0.5,0.001,5,-3.5197774701840188,0.20160250107101185,-8.173106578029929,0.4502079182066347,3.5841657693090925,-24.490165351440908,0.09807213650947418,0.16666666666666666,5.0
ETHUSDT,15m,True,50,1.5,3,0.5,2.0,2.0,Wick,2000.0,0.1,1.0,0.0005,3,0.3187903263602044,0.018748635393702046,-0.5625124683305148,0.4502079182066347,3.5841657693090925,1.7536462079207347,inf,0.5,2.0
ETHUSDT,15m,True,30,0.7,5,0.5,3.0,1.5,Wick,2000.0,0.1,1.0,0.001,2,-0.03618078490521409,-0.2684910208106117,-4.650193965393956,0.4502079182066347,3.5841657693090925,0.12204302854588889,inf,0.5,3.0
ETHUSDT,15m,True,100,0.7,5,0.5,3.0,3.0,Wick,0.25,0.1,1.0,0.001,5,0.3594485425961582,0.8227961261380562,14.393946461012966,0.4502079182066347,3.5841657693090925,0.5537850874714998,1.5359209983910842,0.2222222222222222,6.0
ETHUSDT,15m,True,50,1.2,3,0.5,1.5,2.5,Wick,0.5,0.2,0.5,0.0005,3,0.7270127479773207,1.355730961381317,29.77696073529936,0.4502079182066347,3.5841657693090925,5.732237343474489,1.5743152978484414,0.41764705882352937,16.0
ETHUSDT,15m,True,10,1.2,4,0.6,2.5,3.0,Wick,2000.0,0.2,0.5,0.001,3,0.989357866095141,1.8965962104836471,11.050709534720045,0.4502079182066347,3.5841657693090925,4.279002001715208,7.194472351537411,0.16666666666666666,2.0
ETHUSDT,15m,True,120,0.7,3,0.5,1.5,1.5,Wick,0.25,0.2,1.0,0.001,5,-0.5762781198796612,0.2010689467820252,0.13241491651040635,0.4502079182066347,3.5841657693090925,-6.652369191208478,0.791697475500857,0.29166666666666663,5.0
ETHUSDT,15m,True,15,1.2,2,0.5,3.0,2.5,Close,0.25,0.1,0.5,0.0005,1,-1.2223182399295842,0.051646860062111326,-0.8036460321857339,0.4502079182066347,3.5841657693090925,-5.577959646869004,0.8494096145336719,0.3307322929171669,50.0
ETHUSDT,15m,True,15,1.5,5,0.5,2.5,2.0,Wick,0.25,0.2,1.0,0.0005,5,2.501158721789919,1.7900428847022676,82.4944121960635,0.4502079182066347,3.5841657693090925,55.50361705002233,1.488946846081987,0.3558823529411764,37.0
ETHUSDT,15m,True,5,0.5,5,0.3,3.0,2.0,Close,0.5,0.2,0.5,0.001,2,-2.0498833282501217,-2.0748304418930905,-173.12219995477838,0.4502079182066347,3.5841657693090925,-143.4350160025274,0.6454386013088553,0.17886425751594293,263.0
ETHUSDT,15m,True,120,1.2,4,0.4,2.0,2.5,Wick,0.25,0.2,0.5,0.001,5,-2.2501785216337455,0.5145223887208573,-2.901094591661622,0.4502079182066347,3.5841657693090925,-28.63489698819281,0.46439478858650274,0.16666666666666666,11.0
ETHUSDT,15m,True,15,1.2,4,0.7,1.5,1.5,Wick,0.25,0.1,0.5,0.001,5,1.3410193326864956,1.5478524081231138,35.18114106819692,0.4502079182066347,3.5841657693090925,10.302309314612007,4.092139865285496,0.475,4.0
ETHUSDT,15m,True,120,1.2,3,0.7,2.0,3.0,Close,2000.0,0.2,0.5,0.0005,1,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,120,1.0,6,0.6,1.5,1.5,Close,2000.0,0.2,0.5,0.0005,1,-0.46346317772657286,0.0023122555785766094,0.0,0.4502079182066347,3.5841657693090925,-0.06866669055082857,0.0,0.0,0.0
ETHUSDT,15m,True,20,0.5,6,0.4,1.5,1.5,Wick,2000.0,0.2,1.0,0.001,2,1.3653899880494942,-0.2536347255171048,-5.049576890953268,0.4502079182066347,3.5841657693090925,5.579529250803778,2.087771735111095,0.43636363636363634,10.0
ETHUSDT,15m,True,10,1.0,2,0.5,1.5,2.0,Wick,2000.0,0.1,0.5,0.0005,3,0.21211694776539308,0.4077075870192092,2.4730657158955367,0.4502079182066347,3.5841657693090925,0.5552369812367701,1.0656597706600865,0.35,5.0
ETHUSDT,15m,True,75,0.7,4,0.5,2.5,2.5,Wick,2000.0,0.1,0.5,0.0005,2,2.56869876388963,0.4399227920843153,2.5583598467260527,0.4502079182066347,3.5841657693090925,5.502287049736583,3.042210641481807,0.4642857142857143,5.0
ETHUSDT,15m,True,10,1.0,4,0.6,1.5,2.0,Close,0.25,0.1,0.5,0.001,1,1.10628775308001,1.6624604187534617,20.10985935740493,0.4502079182066347,3.5841657693090925,5.581374132787106,1.3809266435714473,0.35453216374269003,37.0
ETHUSDT,15m,True,15,1.5,5,0.6,2.5,2.0,Wick,2000.0,0.1,0.5,0.001,3,1.2396729183077402,0.8770736539375102,5.99834255632155,0.4502079182066347,3.5841657693090925,4.3107973049577275,4.3299731377386195,0.41666666666666663,2.0
ETHUSDT,15m,True,75,0.7,6,0.7,2.5,3.0,Close,0.25,0.2,1.0,0.001,3,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,100,1.5,2,0.3,3.0,2.5,Wick,2000.0,0.2,1.0,0.001,1,-0.08801417717554241,-0.15249669622453035,-0.40121391635095277,0.4502079182066347,3.5841657693090925,-0.17467523026022164,0.8726180153802738,0.25,2.0
ETHUSDT,15m,True,120,1.0,6,0.3,1.5,3.0,Close,0.25,0.1,1.0,0.001,3,-0.9709239062304085,0.3911610622360659,4.132570194563468,0.4502079182066347,3.5841657693090925,-8.37230006284721,0.7176885174732865,0.29924242424242425,11.0
ETHUSDT,15m,True,120,1.0,5,0.7,3.0,2.5,Close,0.5,0.2,1.0,0.0005,3,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,75,1.5,2,0.6,1.5,3.0,Wick,0.5,0.1,1.0,0.0005,5,1.359255110530645,1.0716846568742255,14.46035840853512,0.4502079182066347,3.5841657693090925,9.589771544911375,2.82975780596703,0.5833333333333333,2.0
ETHUSDT,15m,True,50,1.2,3,0.7,2.0,2.0,Close,0.25,0.1,0.5,0.0005,2,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,15,1.5,4,0.4,2.0,1.5,Wick,0.25,0.2,1.0,0.001,3,1.0970099257943746,0.0015497690703298456,-10.592498546518236,0.4502079182066347,3.5841657693090925,7.646445922268866,1.2323468404050173,0.3477272727272728,34.0
ETHUSDT,15m,True,15,1.5,3,0.6,3.0,2.5,Wick,0.5,0.1,0.5,0.001,1,2.4810272400443143,1.308996318624706,10.412443267694416,0.4502079182066347,3.5841657693090925,8.555784796560609,1.9730481919061207,0.4149797570850202,16.0
ETHUSDT,15m,True,30,0.5,6,0.6,1.5,2.0,Wick,2000.0,0.1,1.0,0.001,1,0.3253827259218014,0.294296834223825,0.6183509371114815,0.4502079182066347,3.5841657693090925,0.016354751583513794,1.151704468225929,0.4583333333333333,3.0
ETHUSDT,15m,True,5,0.7,5,0.7,3.0,1.5,Wick,2000.0,0.2,0.5,0.001,2,-0.2690278669249906,-0.031306159528830396,-0.9183965160273329,0.4502079182066347,3.5841657693090925,-1.24808500360938,0.825174290518753,0.16666666666666666,6.0
ETHUSDT,15m,True,100,1.2,4,0.6,3.0,3.0,Wick,0.25,0.2,0.5,0.0005,1,-0.6161906268685918,0.01385631579811578,0.0,0.4502079182066347,3.5841657693090925,-0.5149699178644768,0.0,0.0,0.0
ETHUSDT,15m,True,15,1.5,3,0.5,1.5,1.5,Wick,0.5,0.2,0.5,0.0005,3,0.7628419798420145,1.1261147859933287,25.96581462920534,0.4502079182066347,3.5841657693090925,7.478998244442817,1.130587497497018,0.3880434782608696,43.0
ETHUSDT,15m,True,20,1.5,3,0.4,1.5,2.5,Close,0.25,0.2,0.5,0.0005,5,0.5973662677512086,0.8184957574154893,18.143483865224987,0.4502079182066347,3.5841657693090925,4.99775255862961,1.0151629100641313,0.3599137931034483,38.0
ETHUSDT,15m,True,120,0.5,3,0.5,2.5,1.5,Wick,0.5,0.1,1.0,0.0005,2,-1.8869338714458253,-0.504548294884226,-6.24882868152392,0.4502079182066347,3.5841657693090925,-7.593596647462669,0.19852140965193626,0.0625,5.0
ETHUSDT,15m,True,75,1.0,4,0.3,2.0,1.5,Wick,0.25,0.2,1.0,0.001,3,1.4907985369843455,1.502034686758697,34.1566204402458,0.4502079182066347,3.5841657693090925,14.691517792155699,1.5151262831701136,0.39814814814814814,23.0
ETHUSDT,15m,True,30,0.7,5,0.4,1.5,3.0,Wick,2000.0,0.2,0.5,0.001,5,0.1461807460155151,-0.10041309226381213,-3.540136370020846,0.4502079182066347,3.5841657693090925,-0.04452767392972912,1.1180881826838922,0.41666666666666663,5.0
ETHUSDT,15m,True,100,0.5,3,0.5,2.0,1.5,Close,0.5,0.2,1.0,0.0005,3,-0.22244451574665736,0.330577846996021,2.4895201246935175,0.4502079182066347,3.5841657693090925,-2.448154516585168,1.0315288083612877,0.2777777777777778,6.0
ETHUSDT,15m,True,100,0.5,5,0.7,2.5,2.0,Wick,0.5,0.1,0.5,0.0005,1,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,75,1.5,4,0.7,1.5,2.5,Close,0.25,0.2,0.5,0.0005,3,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,50,0.7,2,0.3,1.5,3.0,Wick,0.25,0.2,1.0,0.001,1,-0.6031008094885255,-0.16791760927758134,-2.575620798396085,0.4502079182066347,3.5841657693090925,-3.181418006468285,0.8927261583001933,0.358974358974359,43.0
ETHUSDT,15m,True,20,0.7,4,0.4,2.5,1.5,Wick,0.25,0.2,1.0,0.001,2,-0.6098123686169641,0.5808837770972861,6.905243855739754,0.4502079182066347,3.5841657693090925,-15.877580655733095,0.8674547806771116,0.22521008403361345,69.0
ETHUSDT,15m,True,20,0.5,2,0.3,3.0,3.0,Wick,0.5,0.2,0.5,0.0005,5,1.057577950026333,-1.3196214448752337,101.0383840274302,0.4502079182066347,3.5841657693090925,-14.258407799820432,0.9934877384278418,0.3727076591154261,105.0
ETHUSDT,15m,True,50,0.5,5,0.6,2.5,1.5,Close,2000.0,0.2,0.5,0.001,3,0.4680229834297863,0.9898210948365314,7.029498967413347,0.4502079182066347,3.5841657693090925,1.6456685510462865,1.0797220921724504,0.3,4.0
ETHUSDT,15m,True,75,1.5,2,0.4,1.5,3.0,Wick,0.5,0.1,0.5,0.001,5,-0.27114092870533857,0.8544953338547135,27.129890659080957,0.4502079182066347,3.5841657693090925,-7.664626153420677,1.0365281144034664,0.35294117647058826,17.0
ETHUSDT,15m,True,30,1.2,4,0.7,2.0,2.5,Close,2000.0,0.2,0.5,0.0005,1,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,15,0.7,6,0.4,1.5,2.5,Close,2000.0,0.2,0.5,0.001,2,-1.3144283531311376,-1.8067503303704784,-9.554973405541604,0.4502079182066347,3.5841657693090925,-3.3504704368564626,0.7854390485302848,0.16666666666666666,6.0
ETHUSDT,15m,True,15,1.5,4,0.4,2.0,3.0,Wick,0.25,0.1,1.0,0.001,2,1.108478540943665,0.5584280700383589,7.477029332351412,0.4502079182066347,3.5841657693090925,8.679868173145241,1.1872689309584512,0.3235765838011227,36.0
